HBT,HealthBoardName,Specialty,SpecialtyName,PatientType,ForecastDate,yhat,yhat_lower,yhat_upper
S08000026,NHS Shetland,C31,Specialty (C31),New Outpatient,2026-04-01,0.0,0.0,2.2
S08000026,NHS Shetland,C31,Specialty (C31),New Outpatient,2026-05-01,0.0,0.0,0.0
S08000026,NHS Shetland,C31,Specialty (C31),New Outpatient,2026-06-01,23.09,11.69,33.93
S08000026,NHS Shetland,C31,Specialty (C31),New Outpatient,2026-07-01,11.8,0.29,24.31
S08000026,NHS Shetland,C31,Specialty (C31),New Outpatient,2026-08-01,1.08,0.0,12.92
S08000026,NHS Shetland,C31,Specialty (C31),New Outpatient,2026-09-01,0.0,0.0,11.51
S08000026,NHS Shetland,C5,Gynaecology,Inpatient/Day case,2026-04-01,46.14,20.36,71.19
S08000026,NHS Shetland,C5,Gynaecology,Inpatient/Day case,2026-05-01,43.04,17.93,67.85
S08000026,NHS Shetland,C5,Gynaecology,Inpatient/Day case,2026-06-01,52.03,25.38,77.42
S08000026,NHS Shetland,C5,Gynaecology,Inpatient/Day case,2026-07-01,52.41,27.68,77.76
S08000026,NHS Shetland,C5,Gynaecology,Inpatient/Day case,2026-08-01,52.75,27.43,78.44
S08000026,NHS Shetland,C5,Gynaecology,Inpatient/Day case,2026-09-01,49.78,23.43,74.61
S08000026,NHS Shetland,C5,Gynaecology,New Outpatient,2026-04-01,60.9,37.09,83.88
S08000026,NHS Shetland,C5,Gynaecology,New Outpatient,2026-05-01,62.63,38.12,88.2
S08000026,NHS Shetland,C5,Gynaecology,New Outpatient,2026-06-01,66.66,42.5,90.68
S08000026,NHS Shetland,C5,Gynaecology,New Outpatient,2026-07-01,66.94,41.87,92.26
S08000026,NHS Shetland,C5,Gynaecology,New Outpatient,2026-08-01,65.68,40.66,89.14
S08000026,NHS Shetland,C5,Gynaecology,New Outpatient,2026-09-01,64.17,41.32,88.18
S08000026,NHS Shetland,C7,Orthopaedics,Inpatient/Day case,2026-04-01,68.37,46.55,91.11
S08000026,NHS Shetland,C7,Orthopaedics,Inpatient/Day case,2026-05-01,73.29,51.67,97.08
S08000026,NHS Shetland,C7,Orthopaedics,Inpatient/Day case,2026-06-01,84.3,60.06,100.0
S08000026,NHS Shetland,C7,Orthopaedics,Inpatient/Day case,2026-07-01,83.98,62.12,100.0
S08000026,NHS Shetland,C7,Orthopaedics,Inpatient/Day case,2026-08-01,80.59,57.25,100.0
S08000026,NHS Shetland,C7,Orthopaedics,Inpatient/Day case,2026-09-01,88.05,63.64,100.0
S08000026,NHS Shetland,C7,Orthopaedics,New Outpatient,2026-04-01,59.39,43.47,74.52
S08000026,NHS Shetland,C7,Orthopaedics,New Outpatient,2026-05-01,62.51,47.7,78.41
S08000026,NHS Shetland,C7,Orthopaedics,New Outpatient,2026-06-01,65.01,50.91,80.74
S08000026,NHS Shetland,C7,Orthopaedics,New Outpatient,2026-07-01,66.07,50.71,81.84
S08000026,NHS Shetland,C7,Orthopaedics,New Outpatient,2026-08-01,63.41,47.18,78.61
S08000026,NHS Shetland,C7,Orthopaedics,New Outpatient,2026-09-01,64.63,48.55,79.74
S08000026,NHS Shetland,C8,Neurosurgery,Inpatient/Day case,2026-04-01,68.51,32.74,100.0
S08000026,NHS Shetland,C8,Neurosurgery,Inpatient/Day case,2026-05-01,55.12,15.37,91.13
S08000026,NHS Shetland,C8,Neurosurgery,Inpatient/Day case,2026-06-01,33.52,0.0,70.85
S08000026,NHS Shetland,C8,Neurosurgery,Inpatient/Day case,2026-07-01,32.55,0.0,72.4
S08000026,NHS Shetland,C8,Neurosurgery,Inpatient/Day case,2026-08-01,32.15,0.0,70.4
S08000026,NHS Shetland,C8,Neurosurgery,Inpatient/Day case,2026-09-01,49.4,9.38,88.37
S08000026,NHS Shetland,C8,Neurosurgery,New Outpatient,2026-04-01,53.16,28.16,76.9
S08000026,NHS Shetland,C8,Neurosurgery,New Outpatient,2026-05-01,57.74,33.6,82.59
S08000026,NHS Shetland,C8,Neurosurgery,New Outpatient,2026-06-01,60.85,35.15,85.3
S08000026,NHS Shetland,C8,Neurosurgery,New Outpatient,2026-07-01,60.99,38.76,85.25
S08000026,NHS Shetland,C8,Neurosurgery,New Outpatient,2026-08-01,60.49,36.58,85.86
S08000026,NHS Shetland,C8,Neurosurgery,New Outpatient,2026-09-01,60.38,37.07,85.02
S08000026,NHS Shetland,CA,Specialty (CA),Inpatient/Day case,2026-04-01,14.93,0.0,35.45
S08000026,NHS Shetland,CA,Specialty (CA),Inpatient/Day case,2026-05-01,15.66,0.0,36.45
S08000026,NHS Shetland,CA,Specialty (CA),Inpatient/Day case,2026-06-01,32.48,11.11,52.44
S08000026,NHS Shetland,CA,Specialty (CA),Inpatient/Day case,2026-07-01,29.55,8.45,49.46
S08000026,NHS Shetland,CA,Specialty (CA),Inpatient/Day case,2026-08-01,29.45,9.27,49.56
S08000026,NHS Shetland,CA,Specialty (CA),Inpatient/Day case,2026-09-01,19.25,0.52,38.64
S08000026,NHS Shetland,CA,Specialty (CA),New Outpatient,2026-04-01,37.63,10.77,65.3
S08000026,NHS Shetland,CA,Specialty (CA),New Outpatient,2026-05-01,44.49,15.62,72.7
S08000026,NHS Shetland,CA,Specialty (CA),New Outpatient,2026-06-01,34.55,8.49,60.58
S08000026,NHS Shetland,CA,Specialty (CA),New Outpatient,2026-07-01,29.52,1.73,54.78
S08000026,NHS Shetland,CA,Specialty (CA),New Outpatient,2026-08-01,40.73,13.24,68.07
S08000026,NHS Shetland,CA,Specialty (CA),New Outpatient,2026-09-01,39.95,10.5,66.96
S08000026,NHS Shetland,D3,Gastroenterology,Inpatient/Day case,2026-04-01,40.18,18.17,61.68
S08000026,NHS Shetland,D3,Gastroenterology,Inpatient/Day case,2026-05-01,41.12,17.69,64.18
S08000026,NHS Shetland,D3,Gastroenterology,Inpatient/Day case,2026-06-01,44.71,23.02,66.24
S08000026,NHS Shetland,D3,Gastroenterology,Inpatient/Day case,2026-07-01,45.98,22.43,68.64
S08000026,NHS Shetland,D3,Gastroenterology,Inpatient/Day case,2026-08-01,52.22,29.19,75.19
S08000026,NHS Shetland,D3,Gastroenterology,Inpatient/Day case,2026-09-01,46.75,22.71,69.9
S08000026,NHS Shetland,D5,Haematology,New Outpatient,2025-02-01,53.06,15.55,89.92
S08000026,NHS Shetland,D5,Haematology,New Outpatient,2025-03-01,41.79,4.36,77.96
S08000026,NHS Shetland,D5,Haematology,New Outpatient,2025-04-01,39.19,3.47,75.77
S08000026,NHS Shetland,D5,Haematology,New Outpatient,2025-05-01,43.0,6.85,79.36
S08000026,NHS Shetland,D5,Haematology,New Outpatient,2025-06-01,41.83,5.97,78.14
S08000026,NHS Shetland,D5,Haematology,New Outpatient,2025-07-01,41.91,4.71,76.57
S08000026,NHS Shetland,E12,Specialty (E12),New Outpatient,2022-08-01,85.51,69.21,100.0
S08000026,NHS Shetland,E12,Specialty (E12),New Outpatient,2022-09-01,98.78,81.57,100.0
S08000026,NHS Shetland,E12,Specialty (E12),New Outpatient,2022-10-01,100.0,85.22,100.0
S08000026,NHS Shetland,E12,Specialty (E12),New Outpatient,2022-11-01,92.28,74.86,100.0
S08000026,NHS Shetland,E12,Specialty (E12),New Outpatient,2022-12-01,100.0,94.1,100.0
S08000026,NHS Shetland,E12,Specialty (E12),New Outpatient,2023-01-01,100.0,98.76,100.0
S08000026,NHS Shetland,F2,Specialty (F2),Inpatient/Day case,2026-04-01,31.01,11.49,49.7
S08000026,NHS Shetland,F2,Specialty (F2),Inpatient/Day case,2026-05-01,29.23,8.96,48.96
S08000026,NHS Shetland,F2,Specialty (F2),Inpatient/Day case,2026-06-01,33.19,13.31,52.94
S08000026,NHS Shetland,F2,Specialty (F2),Inpatient/Day case,2026-07-01,34.04,13.36,54.64
S08000026,NHS Shetland,F2,Specialty (F2),Inpatient/Day case,2026-08-01,29.54,9.88,49.67
S08000026,NHS Shetland,F2,Specialty (F2),Inpatient/Day case,2026-09-01,31.67,10.98,49.75
S08000026,NHS Shetland,F2,Specialty (F2),New Outpatient,2026-04-01,36.82,23.6,49.31
S08000026,NHS Shetland,F2,Specialty (F2),New Outpatient,2026-05-01,33.33,21.57,46.77
S08000026,NHS Shetland,F2,Specialty (F2),New Outpatient,2026-06-01,37.71,24.07,51.85
S08000026,NHS Shetland,F2,Specialty (F2),New Outpatient,2026-07-01,38.13,24.33,51.0
S08000026,NHS Shetland,F2,Specialty (F2),New Outpatient,2026-08-01,42.5,29.09,56.48
S08000026,NHS Shetland,F2,Specialty (F2),New Outpatient,2026-09-01,44.43,32.7,57.89
S08000026,NHS Shetland,Z9,All Specialties,Inpatient/Day case,2026-04-01,50.62,37.87,63.27
S08000026,NHS Shetland,Z9,All Specialties,Inpatient/Day case,2026-05-01,52.63,40.6,65.03
S08000026,NHS Shetland,Z9,All Specialties,Inpatient/Day case,2026-06-01,57.5,45.82,70.82
S08000026,NHS Shetland,Z9,All Specialties,Inpatient/Day case,2026-07-01,57.46,45.38,69.66
S08000026,NHS Shetland,Z9,All Specialties,Inpatient/Day case,2026-08-01,57.55,44.49,70.46
S08000026,NHS Shetland,Z9,All Specialties,Inpatient/Day case,2026-09-01,58.82,45.38,71.39
S08000026,NHS Shetland,Z9,All Specialties,New Outpatient,2026-04-01,42.58,31.55,53.42
S08000026,NHS Shetland,Z9,All Specialties,New Outpatient,2026-05-01,42.57,31.98,52.83
S08000026,NHS Shetland,Z9,All Specialties,New Outpatient,2026-06-01,44.91,34.28,55.29
S08000026,NHS Shetland,Z9,All Specialties,New Outpatient,2026-07-01,45.12,33.85,55.48
S08000026,NHS Shetland,Z9,All Specialties,New Outpatient,2026-08-01,45.14,35.07,57.13
S08000026,NHS Shetland,Z9,All Specialties,New Outpatient,2026-09-01,45.17,34.86,56.09
S08000028,NHS Western Isles,A1,General Surgery,New Outpatient,2026-04-01,23.48,16.1,30.82
S08000028,NHS Western Isles,A1,General Surgery,New Outpatient,2026-05-01,26.94,20.23,33.81
S08000028,NHS Western Isles,A1,General Surgery,New Outpatient,2026-06-01,29.38,22.81,36.3
S08000028,NHS Western Isles,A1,General Surgery,New Outpatient,2026-07-01,28.59,21.67,35.37
S08000028,NHS Western Isles,A1,General Surgery,New Outpatient,2026-08-01,25.8,19.3,32.88
S08000028,NHS Western Isles,A1,General Surgery,New Outpatient,2026-09-01,25.68,19.29,32.64
S08000028,NHS Western Isles,A2,Specialty (A2),New Outpatient,2023-06-01,44.46,28.46,60.64
S08000028,NHS Western Isles,A2,Specialty (A2),New Outpatient,2023-07-01,69.54,51.79,85.55
S08000028,NHS Western Isles,A2,Specialty (A2),New Outpatient,2023-08-01,62.78,46.16,79.68
S08000028,NHS Western Isles,A2,Specialty (A2),New Outpatient,2023-09-01,50.91,34.28,67.26
S08000028,NHS Western Isles,A2,Specialty (A2),New Outpatient,2023-10-01,41.66,23.11,56.92
S08000028,NHS Western Isles,A2,Specialty (A2),New Outpatient,2023-11-01,53.54,37.99,71.33
S08000028,NHS Western Isles,A7,Specialty (A7),New Outpatient,2026-04-01,34.23,18.61,50.05
S08000028,NHS Western Isles,A7,Specialty (A7),New Outpatient,2026-05-01,37.22,22.67,52.48
S08000028,NHS Western Isles,A7,Specialty (A7),New Outpatient,2026-06-01,38.64,23.15,53.86
S08000028,NHS Western Isles,A7,Specialty (A7),New Outpatient,2026-07-01,35.98,20.73,51.42
S08000028,NHS Western Isles,A7,Specialty (A7),New Outpatient,2026-08-01,35.1,19.96,49.37
S08000028,NHS Western Isles,A7,Specialty (A7),New Outpatient,2026-09-01,33.24,17.13,47.38
S08000028,NHS Western Isles,A82,Specialty (A82),New Outpatient,2023-06-01,16.22,0.0,53.24
S08000028,NHS Western Isles,A82,Specialty (A82),New Outpatient,2023-07-01,15.79,0.0,53.03
S08000028,NHS Western Isles,A82,Specialty (A82),New Outpatient,2023-08-01,15.46,0.0,50.32
S08000028,NHS Western Isles,A82,Specialty (A82),New Outpatient,2023-09-01,30.38,0.0,66.28
S08000028,NHS Western Isles,A82,Specialty (A82),New Outpatient,2023-10-01,41.45,3.5,79.59
S08000028,NHS Western Isles,A82,Specialty (A82),New Outpatient,2023-11-01,22.08,0.0,59.56
S08000028,NHS Western Isles,AD,Specialty (AD),New Outpatient,2022-06-01,57.17,29.82,83.64
S08000028,NHS Western Isles,AD,Specialty (AD),New Outpatient,2022-07-01,0.0,0.0,6.97
S08000028,NHS Western Isles,AD,Specialty (AD),New Outpatient,2022-08-01,100.0,100.0,100.0
S08000028,NHS Western Isles,AD,Specialty (AD),New Outpatient,2022-09-01,46.0,18.88,73.68
S08000028,NHS Western Isles,AD,Specialty (AD),New Outpatient,2022-10-01,100.0,91.07,100.0
S08000028,NHS Western Isles,AD,Specialty (AD),New Outpatient,2022-11-01,45.69,18.43,71.7
S08000028,NHS Western Isles,AF,Specialty (AF),New Outpatient,2026-04-01,4.88,0.0,12.74
S08000028,NHS Western Isles,AF,Specialty (AF),New Outpatient,2026-05-01,3.94,0.0,11.58
S08000028,NHS Western Isles,AF,Specialty (AF),New Outpatient,2026-06-01,5.27,0.0,13.19
S08000028,NHS Western Isles,AF,Specialty (AF),New Outpatient,2026-07-01,3.86,0.0,11.82
S08000028,NHS Western Isles,AF,Specialty (AF),New Outpatient,2026-08-01,5.12,0.0,13.07
S08000028,NHS Western Isles,AF,Specialty (AF),New Outpatient,2026-09-01,6.01,0.0,13.75
S08000028,NHS Western Isles,AG,Specialty (AG),New Outpatient,2026-04-01,38.14,6.28,67.29
S08000028,NHS Western Isles,AG,Specialty (AG),New Outpatient,2026-05-01,35.99,3.99,67.72
S08000028,NHS Western Isles,AG,Specialty (AG),New Outpatient,2026-06-01,42.54,10.94,73.55
S08000028,NHS Western Isles,AG,Specialty (AG),New Outpatient,2026-07-01,42.06,12.68,72.11
S08000028,NHS Western Isles,AG,Specialty (AG),New Outpatient,2026-08-01,28.17,0.0,59.07
S08000028,NHS Western Isles,AG,Specialty (AG),New Outpatient,2026-09-01,30.72,1.67,61.54
S08000028,NHS Western Isles,AH,Specialty (AH),New Outpatient,2026-04-01,10.19,0.0,32.42
S08000028,NHS Western Isles,AH,Specialty (AH),New Outpatient,2026-05-01,17.73,0.0,40.32
S08000028,NHS Western Isles,AH,Specialty (AH),New Outpatient,2026-06-01,16.34,0.0,38.61
S08000028,NHS Western Isles,AH,Specialty (AH),New Outpatient,2026-07-01,14.99,0.0,37.19
S08000028,NHS Western Isles,AH,Specialty (AH),New Outpatient,2026-08-01,7.13,0.0,29.52
S08000028,NHS Western Isles,AH,Specialty (AH),New Outpatient,2026-09-01,2.94,0.0,25.16
S08000028,NHS Western Isles,AQ,Specialty (AQ),New Outpatient,2026-04-01,23.13,4.7,41.01
S08000028,NHS Western Isles,AQ,Specialty (AQ),New Outpatient,2026-05-01,26.59,7.65,45.68
S08000028,NHS Western Isles,AQ,Specialty (AQ),New Outpatient,2026-06-01,29.43,10.04,48.84
S08000028,NHS Western Isles,AQ,Specialty (AQ),New Outpatient,2026-07-01,31.24,12.95,48.74
S08000028,NHS Western Isles,AQ,Specialty (AQ),New Outpatient,2026-08-01,28.76,10.05,49.08
S08000028,NHS Western Isles,AQ,Specialty (AQ),New Outpatient,2026-09-01,29.58,10.9,47.84
S08000028,NHS Western Isles,AR,Specialty (AR),New Outpatient,2026-04-01,20.85,1.16,39.73
S08000028,NHS Western Isles,AR,Specialty (AR),New Outpatient,2026-05-01,22.77,4.14,41.46
S08000028,NHS Western Isles,AR,Specialty (AR),New Outpatient,2026-06-01,25.26,6.77,43.25
S08000028,NHS Western Isles,AR,Specialty (AR),New Outpatient,2026-07-01,23.56,4.38,42.52
S08000028,NHS Western Isles,AR,Specialty (AR),New Outpatient,2026-08-01,22.74,4.58,41.44
S08000028,NHS Western Isles,AR,Specialty (AR),New Outpatient,2026-09-01,27.96,8.78,47.52
S08000028,NHS Western Isles,AV,Specialty (AV),New Outpatient,2026-04-01,29.88,0.76,57.36
S08000028,NHS Western Isles,AV,Specialty (AV),New Outpatient,2026-05-01,31.85,4.0,58.66
S08000028,NHS Western Isles,AV,Specialty (AV),New Outpatient,2026-06-01,33.84,6.33,62.98
S08000028,NHS Western Isles,AV,Specialty (AV),New Outpatient,2026-07-01,35.24,7.83,63.11
S08000028,NHS Western Isles,AV,Specialty (AV),New Outpatient,2026-08-01,34.85,9.54,63.48
S08000028,NHS Western Isles,AV,Specialty (AV),New Outpatient,2026-09-01,38.71,11.87,68.04
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,Inpatient/Day case,2026-04-01,25.22,8.23,40.14
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,Inpatient/Day case,2026-05-01,26.05,10.5,41.54
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,Inpatient/Day case,2026-06-01,30.53,15.94,46.93
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,Inpatient/Day case,2026-07-01,30.1,14.36,46.19
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,Inpatient/Day case,2026-08-01,29.04,14.53,44.77
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,Inpatient/Day case,2026-09-01,28.17,12.28,44.12
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,New Outpatient,2026-04-01,2.47,0.0,12.86
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,New Outpatient,2026-05-01,1.76,0.0,12.3
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,New Outpatient,2026-06-01,5.22,0.0,15.85
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,New Outpatient,2026-07-01,7.88,0.0,19.07
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,New Outpatient,2026-08-01,5.92,0.0,17.51
S08000028,NHS Western Isles,C1,Cardiothoracic Surgery,New Outpatient,2026-09-01,4.15,0.0,14.19
S08000028,NHS Western Isles,C13,Specialty (C13),Inpatient/Day case,2026-04-01,40.16,9.09,72.16
S08000028,NHS Western Isles,C13,Specialty (C13),Inpatient/Day case,2026-05-01,40.66,10.04,71.7
S08000028,NHS Western Isles,C13,Specialty (C13),Inpatient/Day case,2026-06-01,43.4,10.66,74.22
S08000028,NHS Western Isles,C13,Specialty (C13),Inpatient/Day case,2026-07-01,46.49,16.99,77.68
S08000028,NHS Western Isles,C13,Specialty (C13),Inpatient/Day case,2026-08-01,49.88,18.34,82.05
S08000028,NHS Western Isles,C13,Specialty (C13),Inpatient/Day case,2026-09-01,54.74,23.55,85.62
S08000028,NHS Western Isles,C13,Specialty (C13),New Outpatient,2026-04-01,22.2,0.0,45.1
S08000028,NHS Western Isles,C13,Specialty (C13),New Outpatient,2026-05-01,17.97,0.0,38.6
S08000028,NHS Western Isles,C13,Specialty (C13),New Outpatient,2026-06-01,23.82,0.64,45.64
S08000028,NHS Western Isles,C13,Specialty (C13),New Outpatient,2026-07-01,28.98,6.64,50.34
S08000028,NHS Western Isles,C13,Specialty (C13),New Outpatient,2026-08-01,29.02,7.59,50.35
S08000028,NHS Western Isles,C13,Specialty (C13),New Outpatient,2026-09-01,29.29,7.38,50.01
S08000028,NHS Western Isles,C31,Specialty (C31),New Outpatient,2023-03-01,30.33,7.53,52.82
S08000028,NHS Western Isles,C31,Specialty (C31),New Outpatient,2023-04-01,28.41,4.31,48.31
S08000028,NHS Western Isles,C31,Specialty (C31),New Outpatient,2023-05-01,34.76,13.73,58.98
S08000028,NHS Western Isles,C31,Specialty (C31),New Outpatient,2023-06-01,56.93,35.48,80.12
S08000028,NHS Western Isles,C31,Specialty (C31),New Outpatient,2023-07-01,12.53,0.0,35.86
S08000028,NHS Western Isles,C31,Specialty (C31),New Outpatient,2023-08-01,16.25,0.0,38.99
S08000028,NHS Western Isles,C5,Gynaecology,Inpatient/Day case,2021-12-01,23.11,0.08,47.33
S08000028,NHS Western Isles,C5,Gynaecology,Inpatient/Day case,2022-01-01,32.12,8.33,54.73
S08000028,NHS Western Isles,C5,Gynaecology,Inpatient/Day case,2022-02-01,35.18,11.16,55.81
S08000028,NHS Western Isles,C5,Gynaecology,Inpatient/Day case,2022-03-01,26.83,2.47,48.67
S08000028,NHS Western Isles,C5,Gynaecology,Inpatient/Day case,2022-04-01,21.05,0.0,42.0
S08000028,NHS Western Isles,C5,Gynaecology,Inpatient/Day case,2022-05-01,20.62,0.0,41.98
S08000028,NHS Western Isles,C5,Gynaecology,New Outpatient,2026-04-01,47.63,28.58,66.55
S08000028,NHS Western Isles,C5,Gynaecology,New Outpatient,2026-05-01,51.92,32.69,70.38
S08000028,NHS Western Isles,C5,Gynaecology,New Outpatient,2026-06-01,54.83,36.21,73.96
S08000028,NHS Western Isles,C5,Gynaecology,New Outpatient,2026-07-01,54.39,36.12,74.47
S08000028,NHS Western Isles,C5,Gynaecology,New Outpatient,2026-08-01,52.4,34.95,71.72
S08000028,NHS Western Isles,C5,Gynaecology,New Outpatient,2026-09-01,53.98,34.91,72.93
S08000028,NHS Western Isles,C7,Orthopaedics,Inpatient/Day case,2026-04-01,35.67,17.19,54.52
S08000028,NHS Western Isles,C7,Orthopaedics,Inpatient/Day case,2026-05-01,42.32,24.79,60.05
S08000028,NHS Western Isles,C7,Orthopaedics,Inpatient/Day case,2026-06-01,48.1,31.04,66.24
S08000028,NHS Western Isles,C7,Orthopaedics,Inpatient/Day case,2026-07-01,45.21,26.84,62.68
S08000028,NHS Western Isles,C7,Orthopaedics,Inpatient/Day case,2026-08-01,43.6,25.22,61.91
S08000028,NHS Western Isles,C7,Orthopaedics,Inpatient/Day case,2026-09-01,41.69,23.82,58.57
S08000028,NHS Western Isles,C7,Orthopaedics,New Outpatient,2026-04-01,33.77,18.2,48.87
S08000028,NHS Western Isles,C7,Orthopaedics,New Outpatient,2026-05-01,33.79,18.33,49.54
S08000028,NHS Western Isles,C7,Orthopaedics,New Outpatient,2026-06-01,36.02,20.99,51.78
S08000028,NHS Western Isles,C7,Orthopaedics,New Outpatient,2026-07-01,40.5,24.54,56.03
S08000028,NHS Western Isles,C7,Orthopaedics,New Outpatient,2026-08-01,41.76,26.14,57.55
S08000028,NHS Western Isles,C7,Orthopaedics,New Outpatient,2026-09-01,36.98,22.02,52.29
S08000028,NHS Western Isles,C8,Neurosurgery,Inpatient/Day case,2026-04-01,44.85,22.91,67.44
S08000028,NHS Western Isles,C8,Neurosurgery,Inpatient/Day case,2026-05-01,48.25,27.47,68.8
S08000028,NHS Western Isles,C8,Neurosurgery,Inpatient/Day case,2026-06-01,50.57,30.23,71.53
S08000028,NHS Western Isles,C8,Neurosurgery,Inpatient/Day case,2026-07-01,51.09,30.22,72.78
S08000028,NHS Western Isles,C8,Neurosurgery,Inpatient/Day case,2026-08-01,50.03,28.53,70.04
S08000028,NHS Western Isles,C8,Neurosurgery,Inpatient/Day case,2026-09-01,49.48,28.71,68.87
S08000028,NHS Western Isles,C8,Neurosurgery,New Outpatient,2026-04-01,18.55,7.93,29.13
S08000028,NHS Western Isles,C8,Neurosurgery,New Outpatient,2026-05-01,18.96,7.65,30.25
S08000028,NHS Western Isles,C8,Neurosurgery,New Outpatient,2026-06-01,22.88,11.51,33.94
S08000028,NHS Western Isles,C8,Neurosurgery,New Outpatient,2026-07-01,23.59,12.17,34.9
S08000028,NHS Western Isles,C8,Neurosurgery,New Outpatient,2026-08-01,24.73,13.75,36.2
S08000028,NHS Western Isles,C8,Neurosurgery,New Outpatient,2026-09-01,24.66,13.7,35.57
S08000028,NHS Western Isles,CB,Specialty (CB),Inpatient/Day case,2026-04-01,23.4,3.57,45.27
S08000028,NHS Western Isles,CB,Specialty (CB),Inpatient/Day case,2026-05-01,35.43,15.39,56.8
S08000028,NHS Western Isles,CB,Specialty (CB),Inpatient/Day case,2026-06-01,28.49,6.23,51.07
S08000028,NHS Western Isles,CB,Specialty (CB),Inpatient/Day case,2026-07-01,17.08,0.0,37.78
S08000028,NHS Western Isles,CB,Specialty (CB),Inpatient/Day case,2026-08-01,18.4,0.0,39.35
S08000028,NHS Western Isles,CB,Specialty (CB),Inpatient/Day case,2026-09-01,25.13,3.85,47.31
S08000028,NHS Western Isles,CB,Specialty (CB),New Outpatient,2026-04-01,44.94,21.15,67.57
S08000028,NHS Western Isles,CB,Specialty (CB),New Outpatient,2026-05-01,46.47,21.51,71.46
S08000028,NHS Western Isles,CB,Specialty (CB),New Outpatient,2026-06-01,53.62,29.07,77.15
S08000028,NHS Western Isles,CB,Specialty (CB),New Outpatient,2026-07-01,54.52,30.5,77.09
S08000028,NHS Western Isles,CB,Specialty (CB),New Outpatient,2026-08-01,55.13,30.15,80.43
S08000028,NHS Western Isles,CB,Specialty (CB),New Outpatient,2026-09-01,50.64,26.3,73.63
S08000028,NHS Western Isles,D3,Gastroenterology,Inpatient/Day case,2026-04-01,0.0,0.0,0.0
S08000028,NHS Western Isles,D3,Gastroenterology,Inpatient/Day case,2026-05-01,100.0,100.0,100.0
S08000028,NHS Western Isles,D3,Gastroenterology,Inpatient/Day case,2026-06-01,11.38,3.84,18.73
S08000028,NHS Western Isles,D3,Gastroenterology,Inpatient/Day case,2026-07-01,0.0,0.0,0.0
S08000028,NHS Western Isles,D3,Gastroenterology,Inpatient/Day case,2026-08-01,18.56,10.86,25.52
S08000028,NHS Western Isles,D3,Gastroenterology,Inpatient/Day case,2026-09-01,6.85,0.0,14.7
S08000028,NHS Western Isles,D5,Haematology,New Outpatient,2026-04-01,24.69,0.0,69.47
S08000028,NHS Western Isles,D5,Haematology,New Outpatient,2026-05-01,22.02,0.0,70.47
S08000028,NHS Western Isles,D5,Haematology,New Outpatient,2026-06-01,32.8,0.0,81.24
S08000028,NHS Western Isles,D5,Haematology,New Outpatient,2026-07-01,43.82,0.0,92.22
